id,Cid,title,hits,time
25074,8,제19회 중랑신춘문예 공모전,조회 67,2023.05.30.
25075,8,2023 제2회 모의 유네스코 회의 대표단 모집,조회 45,2023.05.30.
25076,8,2023년 지질자원데이터 활용 및 인공지능 경진대회,조회 34,2023.05.30.
25077,8,2023년 제11회 문화데이터 활용 경진대회,조회 44,2023.05.30.
25078,8,2023 공공누리 대학(원)생 서포터즈 2기,조회 44,2023.05.30.
25079,8,"2023년 LG유플러스, 현대모비스, 오비고 차량용 앱서비스 공모전~6.30",조회 105,2023.05.26.
25080,8,'제1회 글로벌 청소년 서밋' 한국참가자 모집,조회 90,2023.05.26.
25081,8,제 2회 미래 자동차산업 아이디어 공모전,조회 86,2023.05.25.
25082,8,2023년 서울시 청년월세지원 추가모집,조회 99,2023.05.25.
25083,8,2023 제6회 세종건축문화제 대학생 공모전,조회 55,2023.05.25.
25084,8,YKSP 7기 모집 홍보,조회 94,2023.05.25.
25085,8,해양수산부 산하 기관 극지연구소 대학생 기자단 7기 모집,조회 85,2023.05.24.
25086,8,2023년 통계청 15기 대학생기자단 추가모집,조회 86,2023.05.24.
25087,8,[유비온디지털교육센터] 청년친화형 기업 ESG지원사업 일경험 기반 에듀테크 기획자 양성 과정,조회 142,2023.05.24.
25088,8,2023 국가인권위원회 인권공모전,조회 52,2023.05.24.
25089,8,제2회 경기도 인권작품 공모전,조회 89,2023.05.24.
25090,8,2023 네이버웹툰 최강자전 모집,조회 60,2023.05.23.
25091,8,2023 대한민국 만화평론공모전,조회 46,2023.05.23.
25092,8,제6회 전국 청년 아이디어톤 대회,조회 51,2023.05.23.
25093,8,정부24 영상 콘텐츠 공모전,조회 50,2023.05.23.
25094,8,2023 국가인권위원회 인권공모전,조회 46,2023.05.23.
25095,8,2023년 제4회 전국 대학생 미디어 콘텐츠 공모전,조회 61,2023.05.23.
25096,8,"2023년 창업진흥원 창업수기 공모전, ""당신의 창업, 그 이야기를 들려주세요""",조회 69,2023.05.22.
25097,8,[ 삼성파이낸셜네트워크 ] 금융연수 프로그램 2기 모집,조회 95,2023.05.22.
25098,8,2023년 서울시 청년인생설계학교 2기 참여자 모집 홍보,조회 118,2023.05.18.
25099,8,[코리아나미술관] 코리아나미술관 *c-lab 7.0 랩메이트 모집 홍보,조회 126,2023.05.16.
25100,8,제10회 국가승인통계 활용 디지털콘텐츠 공모전,조회 75,2023.05.16.
25101,8,아이디어넷제로 탄소중립실현 국민기술제안,조회 87,2023.05.16.
25102,8,"시립청소년문화교류센터 ""미지맵 콘텐츠 크리에이터"" 단원 모집",조회 77,2023.05.15.
25103,8,제18회 대학생 해양사고 모의심판 경연대회,조회 84,2023.05.15.
25104,8,2023년 RISS 서포터즈(PLAY RISS) 5기 모집 안내,조회 123,2023.05.15.
25105,8,2023년 산림청 청년 참여 남북그린평화 캠페이너 모집,조회 65,2023.05.15.
25106,8,2023년 청년 부동산 중개보수 및 이사비 지원사업 안내,조회 63,2023.05.15.
25107,8,2023년 화순군 관광기념품 공모전,조회 43,2023.05.15.
25108,8,금융감독원 제11기 「FSS 대학생 금융교육 봉사단」 모집,조회 55,2023.05.15.
25109,8,2023년 부산진구 청년정책 공모전,조회 46,2023.05.15.
25110,8,청년이 제안하는 젠더갈등 해소방안 공모,조회 37,2023.05.15.
25111,8,2023년 국민참여 자살유발정보 집중클리닝 활동 참여자 모집,조회 31,2023.05.15.
25112,8,2023년 외교 공공데이터 활용 경진대회,조회 61,2023.05.15.
25113,8,2023년 통계데이터 활용대회 안내,조회 48,2023.05.15.
25114,8,2023 외교정책 제안 공모전,조회 36,2023.05.15.
25115,8,2023 개인정보 위험 대응 공모전,조회 30,2023.05.15.
25116,8,연희청소년센터 대학생멘토링 「청소년 진로준비가이드」교육기부자 모집,조회 37,2023.05.15.
25117,8,2023 주민 아이디어 공모전 '모두의 지혜 함께 디자인 중구',조회 31,2023.05.15.
25118,8,2023년 여성청소년 생리용품 바우처 지원 안내,조회 36,2023.05.15.
25119,8,노들 글로벌 예술섬 전국 아이디어 공모전,조회 33,2023.05.15.
25120,8,가평군 고향사랑기부제 기금사업 아이디어 공모,조회 111,2023.05.09.
25121,8,「더불어 사는 세상 만들기」 UCC 공모전 안내,조회 102,2023.05.09.
25122,8,'마약류 이용 성범죄' 근절 홍보 콘텐츠 공모전 안내,조회 121,2023.05.09.
25123,8,『제2회 EV에너지 챌린저』전기차 연비 시뮬레이션 고도화 경진대회 공고,조회 71,2023.05.09.
25124,8,2023 국외 보훈사적지 탐방,조회 119,2023.05.09.
25125,8,천안시 인구정책 포스터·슬로건 공모전,조회 216,2023.05.04.
25126,8,한국 면세산업 발전을 위한 정책 아이디어 공모,조회 119,2023.05.02.
25127,8,2023 날씨 빅데이터 콘테스트,조회 158,2023.05.02.
25128,8,제19회 중랑신춘문예 공모전 개최 안내,조회 104,2023.05.02.
25129,8,2023년 국립청소년인터넷드림마을 9기 캠프 멘토 모집,조회 106,2023.05.01.
25130,8,2023년 사회정책 아이디어 공모전,조회 98,2023.05.01.
25131,8,2023 [DDP봄축제:디자인 놀이동산] 5/4 특별 초청,조회 269,2023.04.28.
25132,8,청년월세 한시 특별지원,조회 190,2023.04.27.
25133,8,2023 청년대화,조회 136,2023.04.27.
25134,8,‘혼자라도 씽글벙글' 서울1인가구 정책 홍보 영상 공모전,조회 90,2023.04.27.
25135,8,2023 연결사회 지역거점 프로그램 개발·운영,조회 88,2023.04.27.
25136,8,2023 광산구 홍보 영상 공모전,조회 58,2023.04.27.
25137,8,「북촌 스타일룸」 전시회,조회 85,2023.04.27.
25138,8,제4회 시험·연구용 유전자변형생물체 안전 콘텐츠 공모전,조회 82,2023.04.25.
25139,8,2023년 연구실 안전 대국민 공모전,조회 70,2023.04.25.
25140,8,2023 대학생 생물분류 연구논문 공모전,조회 60,2023.04.25.
25141,8,제17회 빛공해 공모전,조회 73,2023.04.25.
25142,8,제10회 해양수산 정보서비스·비즈니스 아이디어 공모전,조회 65,2023.04.25.
25143,8,제3회 대상그룹 대학생 스마트폰 영화제,조회 77,2023.04.25.
25144,8,"해양경찰청, 제9회 해양안전 포스터 디자인·어린이그림 공모전",조회 102,2023.04.20.
25145,8,제5회 2023 연구개발특구 AI SPARK 챌린지,조회 95,2023.04.20.
25146,8,2023 KDI국제정책대학원 개발협력 웨비나 시리즈 (1차: 베트남),조회 80,2023.04.20.
25147,8,2024 충청남도체육대회 상징물 공모,조회 86,2023.04.20.
25148,8,[유비온디지털교육센터] 청년친화형 기업 ESG지원사업 일경험 기반 에듀테크 기획자 양성 과정,조회 99,2023.04.20.
25149,8,2023 대학생 제품안전 지킴이 (제4기 제품안전지킴이),조회 90,2023.04.20.
25150,8,위양생태관광 숏폼 공모전,조회 90,2023.04.18.
25151,8,서울연구원 '2023년 청년 시민기자단' 모집,조회 113,2023.04.18.
25152,8,'제로서울 청년 프렌즈 2기' 참가자 모집,조회 102,2023.04.18.
25153,8,전주 완산벙커 시설 명칭 공모,조회 79,2023.04.18.
25154,8,제7회 서울혁신챌린지,조회 74,2023.04.18.
25155,8,학생선수/선수출신 대학생 진로탐색프로그램 1차 교육 모집,조회 200,2023.04.17.
25156,8,2023년 중부지방해양경찰청 국민기자단 모집,조회 73,2023.04.17.
25157,8,제5회 교육 공공데이터 분석활용대회,조회 86,2023.04.17.
25158,8,신당동 SNS 홍보단 모집 안내,조회 65,2023.04.17.
25159,8,2023년 그린캠퍼스 대학 환경동아리 모집 공고,조회 72,2023.04.17.
25160,8,'제11회 무주산골영화제' 자원활동가 <산골친구> 모집! (~4/23),조회 61,2023.04.17.
25161,8,호두 작가 개인전 안내(2023.04.19 ~ 04.23),조회 173,2023.04.17.
25162,8,2023년 보훈콘텐츠 공모전,조회 137,2023.04.13.
25163,8,제1회 전국 장애공감 포스터 공모전,조회 122,2023.04.11.
25164,8,2023년 국민생각함 정책 아이디어 경진대회,조회 127,2023.04.11.
25165,8,제7회 관광지식 카드뉴스 공모전,조회 103,2023.04.11.
25166,8,2023년 4월 동국대학교 교내 『사랑의 헌혈운동』 안내,조회 128,2023.04.11.
25167,8,[한국-아랍소사이어티] 한-아랍 짝꿍 서포터즈 모집,조회 96,2023.04.11.
25168,8,[EDUTUK] 청년친화형 기업 ESG지원사업 일경험 기반 에듀테크 기획자 양성 과정,조회 140,2023.04.11.
25169,8,제4회 푸코와 함께하는 학교폭력 및 사이버폭력예방 공모전,조회 107,2023.04.10.
25170,8,2023년 서울시 청년인생설계학교 1기 참여자 모집,조회 139,2023.04.07.
25171,8,『2023년 경기청년 사다리 프로그램』운영 참여자 모집,조회 122,2023.04.07.
25172,8,국립중앙과학관 『영화과학 특별전』,조회 125,2023.04.06.
25173,8,★ 2023 청춘마이크 전라권 청년예술가 공모 ★,조회 91,2023.04.06.
25174,8,경기도 로컬크리에이터 육성프로그램,조회 120,2023.04.05.
25175,8,코리아 나라장터 엑스포 2023,조회 120,2023.04.05.
25176,8,누구나 참여하는 꽃피는 계절 4월 손글씨 이벤트,조회 210,2023.04.04.
25177,8,한국저작권보호원 불법스캔 방지 안내,조회 84,2023.04.04.
25178,8,2004년생 청년 대학생 대상 서울청년문화패스 신청안내,조회 109,2023.04.04.
25179,8,2023년 서울시 청년 대중교통비 지원사업 참여자 모집,조회 113,2023.04.04.
25180,8,2023년 국가교통 데이터 오픈마켓 이벤트 개최 안내,조회 83,2023.04.04.
25181,8,제1회 포천시 쇼츠 영상 공모전,조회 75,2023.04.04.
25182,8,「2023년 국가간 청소년교류」청소년 참가자 및 통역 모집,조회 82,2023.04.04.
25183,8,디지털정부서비스 아이디어 공모 안내,조회 68,2023.04.04.
25184,8,[과기부 주최 사업] KOREN 대학생 기자단 6기 모집 (~5/15 까지),조회 78,2023.04.04.
25185,8,제5회 유니버설디자인 아이디어 대전,조회 91,2023.04.03.
25186,8,'제11회 무주산골영화제' 자원활동가 <산골친구> 모집! (3/30~4/23),조회 82,2023.04.03.
25187,8,"2023년 국립청소년인터넷드림마을 7, 8기 멘토 모집",조회 85,2023.04.02.
25188,8,"[연구참여자 모집, 사례 있음] 재학 중이거나 휴학 중인 편입생을 찾습니다.",조회 118,2023.04.02.
25189,8,「나라키움 대학생주택」 2023년 1학기 입주자 추가 모집,조회 170,2023.03.30.
25190,8,디지털정부서비스 아이디어 공모,조회 101,2023.03.30.
25191,8,제2회 전기안전 정책 경진대회,조회 104,2023.03.29.
25192,8,2023 경남 K-디자인 어워드(GKDA) 개최,조회 109,2023.03.29.
25193,8,2023년 제6기 국회도서관 대학생 SNS 서포터즈 모집,조회 148,2023.03.29.
25194,8,글로벌 리더 강연듣고 스벅 2만원권 Get!,조회 253,2023.03.28.
25195,8,2023년 상반기 병무정책 발전 아이디어 공모,조회 103,2023.03.28.
25196,8,2023 대구 도시디자인 공모전,조회 86,2023.03.28.
25197,8,한국관광공사 경인지사 SNS기자단 '가봄' 모집,조회 134,2023.03.27.
25198,8,2023년 청년 정신건강 서포터즈 대학생 모집,조회 122,2023.03.24.
25199,8,2023년 미디어 자살정보 모니터링단 지켜줌인(人) 모집,조회 103,2023.03.24.
25200,8,강남구 제1회 60초 강남 영상 공모전,조회 106,2023.03.24.
25201,8,「제4기 과기정통부 LMO SAFETY 기자단」 모집 공고,조회 94,2023.03.24.
25202,8,가평군「관광 캐릭터 디자인」공모전 공고,조회 98,2023.03.23.
25203,8,코리아 나라장터 엑스포 2023,조회 108,2023.03.22.
25204,8,2023 서울 열린데이터광장 공공데이터 활용 모바일 앱/웹 경진대회,조회 149,2023.03.22.
25205,8,황당규제 공모전,조회 137,2023.03.21.
25206,8,[고려대학교 일민국제관계연구원] 2023 온드림 글로벌 아카데미 제7기 모집 (~3/30),조회 121,2023.03.20.
25207,8,(재)인천중구문화재단 서포터즈 2기 모집,조회 107,2023.03.20.
25208,8,탄소중립 청년 서포터즈 3기 모집,조회 94,2023.03.20.
25209,8,2023년 1학기 대학생 교육기부 「함성소리」동아리 모집 안내,조회 85,2023.03.20.
25210,8,2023 경기도 대학생 융합기술 창업지원 모집공고 안내,조회 77,2023.03.20.
25211,8,LG U+ 제2회 고객아이디어 공모전 《 U+ ME ZOOM 》,조회 104,2023.03.20.
25212,8,"청년참여플랫폼, 청년DB",조회 156,2023.03.16.
25213,8,2023년 시립성동청소년센터 특성화사업 '미래인재 서포터즈' 추가모집,조회 110,2023.03.16.
25214,8,2023년도 2차 「나라키움 영등포복합청사」 행복주택 입주자 모집,조회 126,2023.03.16.
25215,8,2023 울산관광 콘텐츠 아이디어 공모전,조회 93,2023.03.16.
25216,8,2023년 연합 도서관 서포터즈 '도소리' 4기 모집,조회 108,2023.03.16.
25217,8,한국전력 빅데이터 및 데이터안심구역 활용 설명회,조회 124,2023.03.15.
25218,8,2023 대학생 절주서포터즈 모집,조회 195,2023.03.15.
25219,8,2023년도 한․일 학술문화 및 청소년교류 대학생단 선발 계획,조회 187,2023.03.14.
25220,8,제14기 푸른하늘기자단 모집,조회 146,2023.03.14.
25221,8,2023년 1학기「중학생 학습 멘토링사업」멘토 모집,조회 123,2023.03.14.
25222,8,서울시 시민참여예산 청년 서포터즈 모집,조회 121,2023.03.14.
25223,8,[유비온디지털교육센터] K-Digital training 디지털 마케팅 전문가 과정 안내,조회 111,2023.03.14.
25224,8,제13회 제주 공공디자인 공모전,조회 130,2023.03.13.
25225,8,2023년 1학기 성남시 다자녀가구 대학생[셋째 이상] 등록금 지원,조회 88,2023.03.13.
25226,8,2023년 LG전자“마음하나”노트북지원사업,조회 117,2023.03.13.
25227,8,2023년 은평청소년마을학교 청소년 친화환경 아망 프로젝트 대학생 멘토 모집,조회 136,2023.03.10.
25228,8,2023 대학생 UAM 올림피아드 개최 안내,조회 118,2023.03.10.
25229,8,제5회 동학농민혁명 UCC 공모전,조회 105,2023.03.10.
25230,8,2023 광양시 홍보영상 공모전,조회 105,2023.03.10.
25231,8,강진군 유튜브 영상공모전,조회 114,2023.03.09.
25232,8,2023 유네스코 글로벌 청년 포럼  참가자 공모,조회 122,2023.03.09.
25233,8,제2기 서울시 자치경찰위원회 대학생 순찰대 모집,조회 110,2023.03.09.
25234,8,2023 서울국제불교박람회,조회 110,2023.03.09.
25235,8,2023 제주특별자치도 상징물디자인 공모전,조회 111,2023.03.08.
25236,8,수원문화재단 수원SK아트리움 기획공연 대학생 SNS홍보서포터즈 '아트리영 1기' 모집,조회 110,2023.03.08.
25237,8,은평대전 대학생 멘토 모집안내,조회 110,2023.03.08.
25238,8,2023년 서울시 시민제안 대학생 응원단 모집,조회 101,2023.03.08.
25239,8,탄소중립 실천 광고포스터 공모,조회 112,2023.03.06.
25240,8,2023 화성시 광고홍보대전 별별화성 Awards,조회 105,2023.03.06.
25241,8,가족돌봄청년 실태조사 설문 참여,조회 118,2023.03.06.
25242,8,2023년 서울특별시립청소년활동진흥센터 청소년서포터즈 Y.E.S 모집 안내,조회 115,2023.03.06.
25243,8,제16회 기록사랑 공모전,조회 165,2023.03.03.
25244,8,제1회 시민안전 소방유튜브 공모전,조회 149,2023.03.03.
25245,8,2023. 대학생멘토단 [은행동길잡이] 모집,조회 160,2023.03.03.
25246,8,시립서울유스호스텔 서울유스기자단 모집,조회 102,2023.03.03.
25247,8,시립서울유스호스텔 청소년운영위원회 모집 안내,조회 101,2023.03.03.
25248,8,청소년부모 아동양육비 지원 시범사업,조회 90,2023.03.03.
25249,8,LG U+ 제2회 고객아이디어 공모전 《 U+ ME ZOOM 》,조회 161,2023.03.02.
25250,8,2023년 EBS 평생교육바우처 안내,조회 141,2023.03.02.
25251,8,2023 환기미술관 뮤지엄가이드 청년 예술인 모집,조회 154,2023.02.28.
25252,8,2023 환기미술관 뮤지엄가이드 동행 서포터즈 모집,조회 117,2023.02.28.
25253,8,예비군훈련에 참가하는 학생(예비군)의 학업보장 안내,조회 140,2023.02.28.
25254,8,2023년 서초구립양재도서관 기획행사 「양재에서 만나 봄」,조회 101,2023.02.28.
25255,8,2022년 하반기분 근로장려금 신청,조회 139,2023.02.28.
25256,8,2023년 대한민국 청년정책 공모전,조회 92,2023.02.28.
25257,8,KG MOBILITY DESIGN CHALLENGE,조회 120,2023.02.27.
25258,8,2023년 상반기 개인정보 처리 유의사항 안내,조회 129,2023.02.24.
25259,8,개인형 이동장치 안전수칙,조회 106,2023.02.24.
25260,8,"행정안전부, 2023년 아이디어공모전 『도전. 안전사회』",조회 146,2023.02.23.
25261,8,매일경제TV 생방송 보조 아르바이트 모집,조회 208,2023.02.23.
25262,8,「메타버스 서울」청년 메이트 모집,조회 148,2023.02.23.
25263,8,2023년 제15기 대한민국 바로알림단 모집,조회 102,2023.02.23.
25264,8,2023년 봄편 서울꿈새김판 문안공모,조회 108,2023.02.23.
25265,8,"국립청소년인터넷드림마을 4기, 5기 캠프 멘토 모집",조회 114,2023.02.21.
25266,8,한국관광공사 여행전문 기자단 다님 7기 모집,조회 150,2023.02.20.
25267,8,[유비온 디지털교육센터] K-디지털트레이닝 빅데이터 취업교육과정 훈련생 모집,조회 136,2023.02.20.
25268,8,창작의날씨 글로소득 공모전,조회 201,2023.02.15.
25269,8,국민권익위원회 「2023 청백리포터」 모집,조회 214,2023.02.10.
25270,8,2023 원주시 대학생 관광서포터즈 모집,조회 191,2023.02.09.
25271,8,국방부 온라인 서포터즈(M프렌즈) 8기 모집안내,조회 252,2023.02.08.
25272,8,｢제2기 국립환경과학원 소셜기자단｣ 모집공고,조회 180,2023.02.08.
25273,8,2023년도 미국 Carnegie Mellon University AI 집중 교육프로그램 파견교육생 모집,조회 252,2023.02.08.
25274,8,｢제4기 전라남도 해외유학생｣ 모집 선발 공고,조회 151,2023.02.08.
25275,8,RED ROAD(레드로드) 캐릭터 공모전,조회 205,2023.02.06.
25276,8,[송파구자원봉사센터] 함께하시개 봉사단 모집,조회 218,2023.02.03.
25277,8,2024년 전국체전 및 전국장애인체전 상징물 공모전,조회 194,2023.02.02.
25278,8,2023년 동국대학교 뮤직아카데미 정기연주회 안내,조회 297,2023.02.01.
25279,8,미래융합교육원 2023-1학기 신규과정 판소리반 모집 안내,조회 186,2023.02.01.
25280,8,2023 청주시 규제개혁 아이디어 공모전,조회 144,2023.01.31.
25281,8,「경기도형 대학생 취업브리지」 참여학생 모집,조회 194,2023.01.31.
25282,8,2023 청년 자원봉사 프로그램 기획단 모집 홍보,조회 225,2023.01.30.
25283,8,2023년 청소년운영위원회 '처엉춘' 신규 위원 모집,조회 158,2023.01.30.
25284,8,2023 OWHC-AP 콘텐츠 크리에이터 모집: 2023 OWHC-AP Contents Creators!,조회 146,2023.01.30.
25285,8,2023년 2월 각 군 현역병 모집계획,조회 144,2023.01.30.
25286,8,2023년 제10회 문경시 관광기념품 공모전,조회 97,2023.01.30.
25287,8,소통홍보팀 근로장학생 모집(카드뉴스 제작),조회 244,2023.01.30.
25288,8,2023년 시립화곡청소년센터「대학생 서포터즈 '유스원'」5기 단원 모집,조회 205,2023.01.19.
25289,8,2023 서대문구 지속가능한 디자인 청년캠프 시즌 1 '색채감각 키우기' 참가자 모집,조회 223,2023.01.19.
25290,8,송파구자원봉사센터 제 12기 홍보서포터즈 모집,조회 227,2023.01.17.
25291,8,2023 대백제전 포스터 디자인 공모전,조회 228,2023.01.13.
25292,8,2023년 통계청 15기 대학생기자단 모집,조회 317,2023.01.13.
25293,8,[창업보육센터] 신규 입주기업 모집 공고(2023년 1차),조회 222,2023.01.10.
25294,8,2023년 제16기 ACC 청년 기자단 모집,조회 331,2023.01.09.
25295,8,「2023. 상반기 부천국제토킹프랜즈」 참가자 모집,조회 381,2022.12.09.
25296,8,2022 재외동포정책 학술포럼 개최 안내,조회 321,2022.12.08.
25297,8,‘서울영상광고제 2022 시상식' 에 여러분을 초대합니다.,조회 411,2022.12.05.
25298,8,제1회 ChunMan Art for Young 공모,조회 263,2022.11.30.
25299,8,[2050탄소중립녹생성장위원회] 탄소중립 국민기술제안 안내,조회 299,2022.11.28.
25300,8,2022년 국립청소년인터넷드림마을 19기 캠프 멘토 모집,조회 868,2022.11.22.
25301,8,2022 제2회 KOREA DATA-BIZ TRENDS: MZ세대를 사로잡은 똑똑한 데이터 비즈니스('22년 11월 25일 14시),조회 358,2022.11.21.
25302,8,2023 전라북도 블로그 기자단 모집,조회 127,2022.11.15.
25303,8,현대자동차 디지털 아트 콘테스트: Freedom Of Movement,조회 1373,2022.11.14.
25304,8,제주산 원료기반 가정간편식 제품 아이디어 공모전,조회 2907,2022.11.11.
25305,8,버추얼 인플루언서 콘테스트,조회 1333,2022.11.08.
25306,8,2022 북극협력주간 북극케어 대학생 서포터즈,조회 1340,2022.11.03.
25307,8,2022 지방분권 숏폼 공모전,조회 1295,2022.10.27.
25308,8,2022 전국 대학생 정책아이디어 PT대회,조회 1294,2022.10.24.
25309,8,덕영재단 주최_To Know To Love 2022 음악회 무료 초대,조회 1290,2022.10.24.
25310,8,[마소캠퍼스] 디지털 마케팅 단기 아르바이트 채용공고,조회 1301,2022.10.21.
25311,8,[마소캠퍼스] 리서처 단기 아르바이트 채용공고,조회 1298,2022.10.21.
25312,8,[뉴스웨이] 창간 10주년 포럼 개최,조회 1293,2022.10.20.
25313,8,제5회 미디어창작콘테스트 <우리동네 ESG 이야기> 시민영상콘텐츠 공모전,조회 1321,2022.10.19.
25314,8,기업하기 좋은 전라북도 전국 대학생 영상 공모전,조회 2656,2022.10.13.
25315,8,세상의 경계를 허무는 AI+콘텐츠 아이디어 공모전,조회 1303,2022.10.11.
25316,8,"동국대 스마일라식,라섹,백내장 우대 혜택 안내",조회 1350,2022.10.06.
25317,8,[마소캠퍼스] 마케팅 운영 단기 지원 아르바이트 채용공고,조회 1282,2022.10.06.
25318,8,[마소캠퍼스] 디지털 마케팅 인턴 채용공고,조회 1280,2022.10.06.
25319,8,[장충동작은도서관] 단시간 근로자 채용 공고,조회 1315,2022.10.05.
25320,8,[울산항만공사]2022년 울산항만공사 대국민 ESG-UP 아이디어 공모전 안내,조회 1382,2022.09.30.
25321,8,[마소캠퍼스] 리서처(Researcher) 인턴 채용공고,조회 1355,2022.09.30.
25322,8,라이브in 목포 시즌 3  유튜브페스티벌,조회 1284,2022.09.22.
25323,8,제24회 가천효행대상 공모 (총 장학금 1억원),조회 105,2022.09.20.
25324,8,대국민 미래과학기술 아이디어 오디션 #나는미래다 '우리가 만드는 미래세상',조회 84,2022.09.16.
25325,8,개항희망문화상권 상권 르네상스 사업 서포터즈 모집,조회 40,2022.09.14.
25326,8,제7기 청년외교살롱 공공외교 아카데미,조회 38,2022.09.07.
25327,8,2022 제11회 도로경관디자인 대전,조회 47,2022.08.26.
25328,8,2022년 인권상황 모니터링단 모집 공고,조회 54,2022.08.19.
25329,8,[LG CNS] AI Genius 대학생 서포터즈 8기 모집,조회 80,2022.08.18.
25330,8,2022 제1회 KOREA DATA-BIZ TRENDS: 데이터로 해결하는 사회문제 온라인 세미나('22년 8월 25일 14시),조회 54,2022.08.17.
25331,8,2022년 인권상황 모니터링단 모집 공고,조회 53,2022.08.12.
25332,8,[공모전] 제42회 계명문학상 공모전,조회 48,2022.08.08.
25333,8,서울시 청년 대중교통비 지원사업 모집 홍보,조회 84,2022.08.04.
25334,8,[LINC 3.0] 2022 산학협력 EXPO 홍보영상 공모전 참여 안내,조회 3717,2022.08.01.
25335,8,[LINC 3.0] [LINC 3.0] 동국대 X 에버랜드 NFT 공동 교육 프로그램 참여자 모집 안내,조회 4309,2022.07.29.
25336,8,2022 우체국 홍보영상 공모전,조회 83,2022.07.27.
25337,8,[피치마켓] '마음책방' 예비교사 교육봉사자 모집,조회 124,2022.07.25.
25338,8,2022년 KHIDI 공공데이터 활용 아이디어 공모전,조회 71,2022.07.21.
25339,8,'돈'에 관한 모든 주제를 다루는 '경제 컨퍼런스'에 대학생 여러분들을 초대합니다.,조회 136,2022.07.20.
25340,8,2022 공유저작물 창작단 모집,조회 55,2022.07.19.
25341,8,2022년 제19회 대한민국 평생학습대상 선발,조회 83,2022.07.13.
25342,8,제17회 대학(원)생 지식재산 우수논문공모전,조회 65,2022.07.12.
25343,8,[2022 아이디어 실현 공모전] 수돗물 굵짧 영상 공모전,조회 63,2022.07.08.
25344,8,[마소캠퍼스] 교육 기획운영 인턴 채용 공고,조회 58,2022.07.07.
25345,8,제9회 해양수산 정보서비스·비즈니스 아이디어 공모전,조회 68,2022.07.06.
25346,8,"*c-lab 6.0 프로젝트 X 홍이현숙   《12m 아래, 종(種)들의 스펙터클》",조회 63,2022.06.27.
25347,8,제2회 기억하라 오월 광주 콘텐츠 공모전,조회 72,2022.06.23.
25348,8,The 2nd NN Arts 전국 아마추어 성악 콩쿠르,조회 60,2022.06.22.
25349,8,2022 디지털 사회혁신 아이디어 경진대회,조회 62,2022.06.20.
25350,8,지루한 nft는 끝났다! 맛을 바꾸는 nft 인증샷 공모전,조회 76,2022.06.17.
25351,8,[HK플러스사업단 지역인문학센터] 제1차 인문캠프 <연·통의 길에 올라> 학생 모집 안내,조회 3517,2022.06.17.
25352,8,누구나 참여하는 6월 콘코 퀴즈 이벤트,조회 95,2022.06.16.
25353,8,[HK플러스사업단 지역인문학센터] 2022 일상의 인문학 1 - 동유라시아 언어 유산과 물품,조회 2021,2022.06.16.
25354,8,DIA TV와 함께하는 제14회 공유저작물 창작공모전,조회 81,2022.06.15.
25355,8,제15회 저작권 우수 논문 공모전,조회 86,2022.06.14.
25356,8,2022년 아산융합의학원(AMIST) 신약개발 썸머스쿨 지원자 모집,조회 101,2022.06.13.
25357,8,갤럭시 대학생 마케팅 크루 모집,조회 97,2022.06.13.
25358,8,[자동차부품산업진흥재단] 제 1회 미래 자동차산업 아이디어 공모전,조회 127,2022.06.09.
25359,8,제10회 서울상징 관광기념품 공모전,조회 114,2022.06.02.
25360,8,「관광 웹서비스를 위한 WEB & AI 개발」 교육생 모집,조회 117,2022.05.30.
25361,8,<한국해양진흥공사> 대학생 기자단(해지니) 1기 모집 안내,조회 146,2022.05.19.
25362,8,2022 인제 한계령 관광활성화 영상 공모전,조회 134,2022.05.18.
25363,8,[채용공고] 안진회계법인 감사본부 관리부서_HR관리 및 스케줄링,조회 161,2022.05.13.
25364,8,2022 광주민주포럼 참가자 사전 등록 ( ~ 5. 16.),조회 133,2022.05.10.
25365,8,[과학기술정보통신부 주최] KOREN 대학생 기자단 4기 모집(~5.8),조회 164,2022.05.06.
25366,8,TransPerfect - 영상데이터 수집 프로젝트 참가자 모집,조회 197,2022.04.28.
25367,8,2022 서울시 농부의 시장 서포터즈 모집,조회 1424,2022.04.27.
25368,8,"극지연구소 대학생 기자단, 극가대표 폴라이터 6기을 모집합니다!",조회 321,2022.04.22.
25369,8,<제10회 무주산골영화제> 자원활동가 '산골친구' (~4/30),조회 283,2022.04.21.
25370,8,제6회 정부혁신제안 끝장발굴대회 (반려동물 관련 정책제안),조회 194,2022.04.20.
25371,8,[마소캠퍼스] 리서처(Researcher) 신입 채용공고,조회 209,2022.04.19.
25372,8,[마소캠퍼스] 교육 기획운영 신입 경력직 채용공고,조회 207,2022.04.19.
25373,8,[마소캠퍼스] 디지털 마케팅 신입 경력직 채용공고,조회 205,2022.04.19.
25374,8,2022 KB 창작동화제 작품공모전,조회 207,2022.04.12.
25375,8,<제 10회 무주산골영화제> 자원활동가 '산골친구' 모집 (4/7~4/30),조회 250,2022.04.11.
25376,8,국비지원 빅데이터 분석 전문가 취업지원 무료교육,조회 279,2022.04.05.
25377,8,2022 한국관광공사 경인지사 여행리포터 ‘가봄’ 4기 모집,조회 290,2022.04.01.
25378,8,계명대학교 제42회 계명문학상 작품 현상 공모,조회 306,2022.03.29.
25379,8,[2022 채용] EC21R&C 공고,조회 306,2022.03.28.
