Cid,title,hits,time,cluster
8,2019년도 사회적기업가 육성사업 창업팀 모집 공고,1870,2019-01-03,202
9,2023학년도 2학기 모듈형 교육과정(마이크로·나노 디그리) 신청 안내(~6/23),12,2023-05-26,407
9,2023학년도 2학기 복수·연계·융합전공 신청 안내(~6/23),20,2023-05-26,481
9,2023학년도 1학기 성적처리 일정 및 유의사항 안내(~6/26),21,2023-05-24,316
9,2023학년도 전체 학생 대상 온라인 법정의무교육 실시 안내(~11/30),25,2023-05-22,25
9,2023학년도 여름계절학기 시행 안내(~5/19),69,2023-05-18,329
9,2023학년도 가을 졸업대상자 졸업연기 시행 안내(~6/7),34,2023-05-18,31
9,2023학년도 1학기 신규 및 정기 연구실 안전교육 3차 안내,102,2023-05-18,25
9,[AI융합대학] 2023-여름학기 개별연구 수강신청 안내(20230503수정),213,2023-05-02,135
9,2023학년도 1학기 복수·연계·융합전공 포기 신청 안내(2차)(~5/4),100,2023-05-01,481
9,2023학년도 1학기 개별연구 운영 지원 안내,122,2023-05-01,104
9,2023학년도 2학기 재입학 시행 안내(~5/26),111,2023-04-28,76
9,천원의 아침밥 사업 시행 안내(~11/30),94,2023-04-28,134
9,2023학년도 다르마칼리지 비교과 글쓰기 상담 프로그램 안내,81,2023-04-27,283
9,2023년도 국가정보원 정기공채 채용설명회(4/25),110,2023-04-25,233
9,2023학년도 1학기 인공지능세미나 전체 일정 안내,154,2023-04-24,159
9,2023-1학기 학습자 요구도 조사(1차 강의평가) 시행 안내(~5/9),277,2023-04-20,234
9,2023학년도 하반기 학기제현장실습(IPP/일학습병행/연계과정)학생모집 안내,104,2023-04-20,94
9,2023학년도 1학기 캡스톤디자인 (Capstone Design) 지원 안내,139,2023-04-18,373
9,2023Dongguk International Summer School안내(~5/19),142,2023-04-18,192
9,2023년 학생 예비군 교육훈련 홍보,146,2023-04-12,450
9,불기2567년 동국 佛빛축제 - 「佛타는 동국人」 공연계획 안내(~4/25),147,2023-04-12,420
9,"실습실 출입권한 부여 안내(AI융합학부 22학번 및 AI,DS,ETM 전과생)",308,2023-04-11,25
9,제51회 동국인 등산대회 결강사유서(유고결석) 관련 안내,147,2023-04-11,191
9,2023년 제2기 동국건학장학생 선발 안내(~4/13),113,2023-04-10,420
9,2023학년도 1학기 신규 안전교육 추가 교육 시행(~6/1),138,2023-04-10,209
9,2023학년도 제1학기 Global Lounge 운영 안내,275,2023-03-24,106
9,2023학년도 1학기 “복수(연계)전공 및 융합전공 포기” 신청 안내(~3/24),190,2023-03-17,481
9,2023학년도 가을 조기졸업 신청 안내(~3/24),184,2023-03-17,143
9,2023학년도 1학기 수강과목 취소 시행 안내(~3/24),181,2023-03-17,81
9,제63주년 4.19혁명기념 추모식 및 제51회 동국인 등산대회 안내,652,2023-03-14,276
9,2023학년도 1학기 정기 안전교육 시행(기존 재학생 대상),373,2023-03-10,25
9,GPU 서버 관리자 모집,282,2023-03-09,25
9,2023학년도 1학기 이공계열 신입생 신규 안전교육(집체교육) 시행(신규 입학생 대상),804,2023-03-07,224
9,2023학년도 1학기 학점포기 시행 안내(~3/16),281,2023-03-04,108
9,"2023-1학기 수업일수 준수 및 출결 등의 학사안내 (유고결석, 취업사실확인서 등)",589,2023-03-04,191
9,2023-1학기 학부 수강신청 확인 및 정정기간 안내(~3/8),381,2023-02-28,33
9,2023학년도 1학기 임상수 교수님 조교 모집 공고(~3/2),329,2023-02-28,347
9,2023학년도 AI융합대학 신입생 오리엔테이션 안내 / 자료업로드(2/21),820,2023-02-16,164
9,[AI융합대학] 2023-1학기 학부 신(편)입생 학생증 발급 안내,512,2023-02-14,344
9,"2023학년도 1학기 별도 수강신청 링크(AI융합학부 22학번,AI전공, DS전공, ETM전공)",679,2023-02-06,282
9,"2023학년도 1학기 수강신청 사전 안내(AI융합학부 22학번,AI전공, DS전공, ETM전공)",1120,2023-02-01,282
9,[AI융합대학] 2023-1학기 개별연구 수강신청 안내(수정:20230203),528,2023-01-30,135
9,[AI융합대학] 편제 개편에 따른 공통교양 최저이수학점 이수기준 안내,466,2023-01-28,25
9,2023-1학기 학부 수강신청 시행 안내(재학생 : 2/6~2/10),415,2023-01-27,134
9,[AI융합대학] 2023학년도 전공교육과정 안내(수정:20230202),3208,2023-01-19,282
9,[AI융합학부] 2023-1학기 희망강의 신청 및 수강신청 안내,1141,2023-01-17,169
9,2023학년도 1학기 학부생 휴학신청안내 (1차:~1/20),356,2023-01-13,109
9,2023학년도 1학기 학부 복학 신청(2차) 안내(~1/20),204,2023-01-13,53
9,2023학년도 1학기 희망강의 신청 안내(~1/27),422,2023-01-10,169
9,성적 취득 교과목 이수구분 정정 신청 안내(~1/20),314,2023-01-10,358
9,2023학년도 1학기 학부 복학 신청(1차) 안내(1/3~1/5),289,2022-12-30,53
9,2023년 상반기 글로벌 ICT 학점연계 프로젝트 인턴십 신청 안내(~12/31),309,2022-12-19,145
9,2023학년도 1학기 수업운영계획 안내,717,2022-12-14,106
9,2022학년도 2학기 신규 및 정기 연구실 안전교육(최종) 연장 안내,295,2022-12-13,25
9,동국 메타버시티(Dongguk Metaversity) 오픈식 안내(12/1~12/2),392,2022-11-30,25
9,2022학년도 2학기 강의평가 시행 안내(~12/21),162,2022-11-30,27
9,2022학년도 2학기 성적처리 일정 및 유의사항 안내,181,2022-11-25,316
9,2023학년도 제1학기 전과(전공변경) 시행 안내(~12/2),533,2022-11-24,374
9,2023학년도 1학기 융합전공 신청 안내(~12/16),257,2022-11-22,282
9,2023학년도 1학기 복수(연계)전공 신청 안내(~12/16),275,2022-11-22,481
9,2023학년도 1학기 마이크로 디그리 및 나노 디그리 시행 안내(~12/16),272,2022-11-22,407
9,제16회 동국 시나리오 공모전(~12/29),178,2022-11-10,420
9,｢동국역경원 경전 암송대회｣ 안내(~12/23),139,2022-11-08,348
9,2022학년도 2학기 신규 및 정기 연구실 안전교육 연장 안내,390,2022-11-08,25
9,2022학년도 제2학기 외국어패스제 대체인정(외국어영역 추가이수) 접수 시행(~1/13),252,2022-11-07,141
9,2022학년도 제2학기 교양영어 레벨 변경 및 교과목 이수 면제 시행 안내(~12/30),274,2022-11-07,211
9,"2022학년도 중앙도서관 학습연구지원세미나 안내 (11/3, 11/18)",169,2022-10-26,306
9,IT창업과 보안 기술동향 세미나 (10/26),188,2022-10-24,66
9,제6회 동국미래교육포럼 개최 안내,186,2022-10-20,51
9,2022-2학기 학습자요구도조사(1차 강의평가) 시행 안내(~11/10),277,2022-10-20,234
9,2022년 학생 예비군 교육훈련 안내,192,2022-10-18,450
9,2022-2학기 인공지능세미나 안내 (10/14),231,2022-10-12,159
9,제2회 ‘나의 세상을 바꾼 인생교양강좌 수강 수기 공모전’ 안내(~11/25),203,2022-10-12,488
9,제 9회 EAS 영어 글쓰기(Writing) 경진대회 시행 안내(~10/21),201,2022-09-29,473
9,제 9회 EAS 영어 발표(Presentation) 경진대회 시행 안내 (~10/21),194,2022-09-29,473
9,2022학년도 2학기 지도교수 집중상담기간 시행 안내,277,2022-09-26,218
9,2022학년도 2학기 수강과목 취소 시행 안내(~9/23),198,2022-09-19,81
9,2022학년도 2학기 연구실 정기 안전교육 실시 안내(~10/31),260,2022-09-16,25
9,"동국대 SW 융합동아리 ""Farm 시스템 1기""  회원 모집 안내(~9/23(금)까지로 연장)",451,2022-09-15,162
9,2022학년도 제2학기 Global Lounge 운영 안내,244,2022-09-03,106
9,2022학년도 2학기 수업일수 준수 및 출결 등 학사 안내,282,2022-08-31,254
9,2022학년도 2학기 수강신청확인 및 정정기간 안내,248,2022-08-24,33
9,2022 Energize Dongguk Job&Career update Festival[취업(직무)박람회] 이벤트 시행 안내,198,2022-08-23,433
9,2022학년도 2학기 등록금 납부 안내,452,2022-08-01,11
9,2022학년도 2학기 학부 수강신청 안내(일정 및 방법 등),416,2022-07-18,307
9,2022학년도 행정부서 하계방학 셧다운 및 집중휴가 안내,201,2022-07-18,350
9,2022학년도 2학기 복학 신청(2차) 안내,192,2022-07-12,53
9,2022학년도 2학기 휴학 신청 안내 (신청방법 변경-8/9기준),275,2022-07-11,109
9,2022학년도 2학기 희망강의 신청 안내,283,2022-07-06,169
9,2022학년도 2학기 학생예비군 편성(전입) 안내,158,2022-06-27,450
9,2022학년도 2학기 복학 신청(1차) 안내,232,2022-06-23,53
9,2022학년도 여름학기 기업코딩테스트 프로그램 안내,360,2022-06-21,281
9,2022학년도 2학기 수업 운영 계획 안내,316,2022-06-15,106
9,박성식 교수님 연구실 오픈랩데이 안내,483,2022-05-31,25
9,2022학년도 1학기 성적처리 일정 및 유의사항 안내,229,2022-05-30,316
9,김지희 교수님 연구실 오픈랩데이 안내,364,2022-05-27,25
9,2022학년도 1학기 동국장학회 장학생 신청 안내 (AI융합대학 1명),397,2022-05-27,282
9,2022학년도 2학기 마이크로 디그리 및 나노 디그리 시행 및 신청 안내,565,2022-05-25,407
9,학생설계 (융합)Micro Degree 교육과정 개발 공모전 안내,222,2022-05-25,152
9,2022학년도 1학기 강의평가 시행 안내,456,2022-05-24,27
9,2022학년도 여름계절학기 시행 안내,235,2022-05-17,329
9,2022학년도 후기 일반대학원 일반전형 신(편)입생 모집 안내,345,2022-05-09,72
9,2022학년도 해외학술탐방장학 시행 안내,284,2022-04-26,85
9,제5회 동국미래교육포럼 개최 안내,277,2022-04-26,51
9,코로나19 사회적 거리두기 해제에 따른 2022-1학기 학부 수업 운영 계획 수정 안내,263,2022-04-26,106
9,취업 후 상환 학자금 유예신청 안내,247,2022-04-22,318
9,불기2566년 연등행렬(연등회) 참여 안내,421,2022-04-20,119
9,2022학년도 전체 학생 대상 온라인 법정의무교육(인권교육) 실시 안내(~11/30),394,2022-04-18,462
9,2022학년도 1학기 학습자 요구도 조사 시행 안내,210,2022-04-18,234
9,2022학년도 1학기 안전교육 시행 및 이수 안내,247,2022-04-14,134
9,동국인재육성장학(교내장학)안내 및 Dream PATH 마일리지 등록기한/확인방법 안내,405,2022-04-11,186
9,2022학년도 1학기 SOS두드림장학 신청안내,320,2022-04-06,405
9,제62주년 4.19혁명기념 추모 행사 축소 시행 안내,272,2022-03-29,276
9,2022학년도 1학기 수강과목 취소 시행 안내,255,2022-03-22,81
9,2022학년도 1학기 유고결석인정 가능범위 및 유고결석신청서 발급방법 안내,332,2022-03-18,191
9,2022 Farm 시스템 신규 회원 모집 연장 공지 및 설명회 안내 (설명회 링크 및 자료 추가),751,2022-03-16,162
9,2022학년도 제1학기 교양영어 레벨 변경 / 이수 면제 신청 안내,422,2022-03-15,211
9,2022학년도 1학기 학부 졸업 외국어패스제 모의영어시험 일정 안내,335,2022-03-11,20
9,2022학년도 1학기 Global Lounge 운영 안내,335,2022-03-11,106
9,2022학년도 AI융합대학 신입생 오리엔테이션 자료 배부,826,2022-02-23,164
9,2022학년도 1학기 학부 신입생 학생증 발급 안내,461,2022-02-18,344
9,인공지능연구실 홈페이지 주소 변경 안내,855,2021-09-01,159
10,2023학년도 1학기 성적처리 일정 및 유의사항 안내,162,2023-05-24,316
10,[KISIA] 하반기 정보보호기업 채용연계형 교육과정 교육생 모집,19,2023-05-24,152
10,2023학년도 전체 학생 대상 온라인 법정의무교육 실시 안내,35,2023-05-19,25
10,2023-여름학기 전체 교수님 개별연구 선발 명단 공개,532,2023-05-10,226
10,2023-여름 계절학기 개별연구 수강신청 안내(수정_2023.05.03.),1716,2023-05-02,135
10,2023-1 개별연구(Independant Capstone Design) 운영지원 안내,478,2023-05-01,104
10,「2023 대학 산학협력활동 실태조사」대비 학생 창업 현황 조사,249,2023-04-24,25
10,4.23(일) 시행 삼성GSAT모의고사 신청안내,132,2023-04-20,134
10,K-디지털챌린지 : AI 스타트업 창업 경진대회 사업 홍보,102,2023-04-19,348
10,2023학년도 1학기 캡스톤디자인(Capstone Design) 지원 프로그램 안내,297,2023-04-13,373
10,2023년 제2기 동국건학장학생 선발 안내,328,2023-04-10,420
10,제51회 동국인 등산대회 결강사유서(유고결석) 관련 안내,492,2023-04-10,191
10,"취업특강(4/27 게임개발자취업, 5/4 대기업취업, 5/25 서버개발자취업) 개최",607,2023-04-10,360
10,2023학년도 1학기 석문기 교수님 교육조교 모집 공고(~4/15),483,2023-03-31,452
10,2023-1학기 전공 관련 교외 수상·입상 실적 uDRIMS등록 신청 안내,365,2023-03-28,25
10,[KISIA] S-개발자 교육과정 교육생 모집,212,2023-03-27,152
10,[KISIA] KUCIS 참여 동아리 모집 안내,285,2023-03-22,377
10,[정보통신공학과] ‘어드벤처디자인’ 수업 지원 근로장학생 모집,326,2023-03-13,308
10,2023-1 융합교육원 <실습실> 근로 학생 모집,259,2023-03-08,496
10,[안내] 2023학년도 1학기 이·공계열 신입생 신규 안전교육(집체교육) 시행,375,2023-03-07,209
10,2023년 하반기 글로벌 ICT 학점연계 프로젝트 인턴십,394,2023-03-07,145
10,2023-1학기 자료구조와실습 강좌 실습도우미 모집 안내,289,2023-03-03,123
10,2023학년도 1학기 집중상담기간 운영 안내,193,2023-03-03,421
10,[필독] 2023-1학기 수강신청 확인 및 정정 안내,826,2023-02-28,33
10,2023-1학기 데이터 분석 및 실습 강좌 실습도우미 모집(완료),253,2023-02-27,123
10,2023-1학기 객체지향 프로그래밍 강좌 실습도우미 모집,737,2023-02-27,470
10,2023학년도 1학기 석문기 교수님 교육조교 모집 공고(~3/15),1006,2023-02-27,452
10,[인권장애학생지원센터] 장애학생 교육활동 지원 수업도우미 모집,318,2023-02-24,249
10,[필독] 2023-1 편입생 대상 수강정정신청 안내,404,2023-02-23,358
10,2023-1학기 프로그래밍 기초와 실습 (PRI4035-01) 조교 모집 공고,335,2023-02-21,311
10,2023학년도 1학기 김동우 교수님 교육조교 모집 공고(~3/3),694,2023-02-21,452
10,[필독] 2023-1학기 전공학점 인정 신청 안내,703,2023-02-15,304
10,[필독] 2023-1학기 교육과정변경신청 안내,469,2023-02-15,152
10,2023-1학기 전체 교수님 개별연구 선발 명단 공개(수정_2023.02.14),1213,2023-02-10,226
10,[필독] 공대 공통 전공 교과목 학점 인정여부,1240,2023-02-09,304
10,인턴 모집 공고 - Catenoid,304,2023-02-09,339
10,[필독] 2023학년도 AI융합대학  AI소프트웨어융합학부 전공교육과정 안내,1152,2023-02-09,282
10,[필독] 2023-1 수강정정신청 안내(수정 : 담당교원 미배정 강좌 신청 방법 추가),3738,2023-02-06,358
10,[필독] 2023학년도 컴퓨터공학전공 이수체계도 안내,1521,2023-02-06,366
10,[필독] 2023-1학기 개별연구 신청 관련 일정 변경 안내 및 오류 공지 정정,1096,2023-02-03,135
10,[채용공고] (주)알티베이스,315,2023-01-30,339
10,2023-1학기 개별연구 수강신청 안내 (수정),1813,2023-01-30,135
10,2023학년도 1학기 실습 도우미 모집 안내 (~2월 13일) (추가),740,2023-01-10,123
10,[필독] 2023-1학기 전과(전공변경) 전입생 교과목 이수구분변경 신청 안내,836,2023-01-10,374
10,[필독] 2022-2 IPP 장기 현장실습 졸업기준 대체 인정 공지 (일정 수정),555,2023-01-06,94
10,[융합교육원] 2023년 상반기 글로벌 ICT 학점연계 프로젝트 인턴십,368,2023-01-03,145
10,23학년도 1학기 실습실 조교 모집 공고,473,2022-11-18,347
10,2022학년도 동컴장학생 선발 공고,648,2022-11-18,30
10,2022-겨울학기 전체 교수님 개별연구 선발 명단 공개,465,2022-11-15,226
10,학생 예비군 훈련 참가자 불이익 방지 안내,313,2022-11-14,450
10,2022 겨울학기 개별연구 수강신청 안내,1158,2022-11-08,135
10,미래사회를 위한 인공지능 챌린지 개최,351,2022-11-03,159
10,[인공지능학과] 2023 전기 일반대학원 인공지능학과 일반전형 모집 안내,324,2022-10-18,159
10,[필독] 2022-2 IPP 장기 현장실습 졸업기준 대체 인정 공지,1017,2022-10-14,94
10,공과대 교육시설물 안전수칙 준수 및 학생의 야간잔류금지 안내,885,2022-10-07,163
10,2022년도 하반기 농협생명 신규직원 채용 안내문,284,2022-10-06,272
10,Front-End Engineer UI/UX 인턴직 채용 공고,353,2022-10-05,339
10,"동국대 SW 융합동아리 ""Farm 시스템 1기"" 회원 모집 안내(기간 연장)",465,2022-09-19,162
10,제 18회 TOPCIT 정기평가 단체접수 안내,878,2022-09-16,352
10,2022년 숭실대학교 신입직원 채용 공고(전산/입학사정관),341,2022-09-16,49
10,22학년도 2학기 실습실 조교 모집 공고,493,2022-09-01,347
10,[인권장애학생지원센터] 장애학생 학습도우미(국가근로) 선발 공고,317,2022-08-31,249
10,[필독] 2022-2학기 교육과정변경신청 안내,818,2022-08-31,152
10,2022-1학기 실험실습비 사용(집행)내역 공개,276,2022-08-31,147
10,2022-2학기 어드벤처디자인 강좌 실습도우미 모집,313,2022-08-31,123
10,2022학년도 2학기 웹프로그래밍 2분반 조교 모집 공고,308,2022-08-24,311
10,2022-2학기 학부 수강신청 확인 및 정정기간 안내,319,2022-08-24,33
10,객체지향프로그래밍01강좌 실습도우미 모집,327,2022-08-22,470
10,2022학년도 2학기 연계전공 교과목 TA 모집 공고,283,2022-08-19,181
10,[채용공고] 오브젠-2022년 하반기 신입/경력 채용,289,2022-08-12,272
10,학부근로장학생 모집공고,858,2022-08-10,48
10,제3회 국민과 함께하는 원자력 릴레이포럼 안내,252,2022-08-04,490
10,2022년 공과대학 학과별 학생포트폴리오경진대회 참가 신청 안내(~8/5),496,2022-08-04,371
10,"(재공고) 2022학년도 2학기 자료구조와실습02, 프로그래밍기초와실습05 조교 모집 공고",369,2022-08-02,311
10,2022-2학기 전공강좌 추가개설 안내(어드벤처디자인04),302,2022-07-29,308
10,[필독] 2022-2 수강정정신청 안내,1673,2022-07-29,358
10,[필독] 2022학년도 컴퓨터공학전공 이수체계도 안내,2207,2022-07-20,366
10,"폐설 기본소양교과목(기술과사회, 공학법제, 지속가능한발전과인간) 재수강 시 주의사항 안내",418,2022-07-20,25
10,2022-2학기 '컴퓨터알고리즘과실습03' 강의시간 변경 안내,483,2022-07-19,25
10,2022-2학기 전체 교수님 개별연구 선발 명단 공개,798,2022-07-15,226
10,2022-2학기 개별연구 수강신청 안내(22.07.13. 추가),2008,2022-07-06,135
10,2022-2학기 희망강의 신청 시행 안내,978,2022-07-06,169
10,[필독] 2022-2학기 전과(전공변경) 전입생 교과목 이수구분변경 신청 안내,568,2022-07-06,374
10,"2022학년도 2학기 자료구조와실습02, 프로그래밍기초와실습05 조교 모집 공고",439,2022-06-22,311
10,2022학년도 여름학기 기업코딩테스트 프로그램 신청 안내,796,2022-06-21,281
10,2022-여름학기 전체 교수님 개별연구 선발 명단 공개,708,2022-05-12,226
10,2022-여름학기 개별연구 수강신청 안내,1440,2022-05-04,135
10,SK쉴더스 루키스 8기모집,400,2022-05-03,25
10,[필독] 2022-1 장기 현장실습 졸업기준 대체 인정 공지 (제출기간 수정),892,2022-04-25,279
10,[LINC+] SK텔레콤 주최하는『SKT AI Fellowship』 4기 지원자 모집 안내,391,2022-04-15,283
10,[융합교육원] 2022 TOPCIT 제17회 정기평가,469,2022-04-12,352
10,2022년 AI 창업 경진대회 사업 홍보,390,2022-04-08,348
10,2022-1학기 전공 관련 교외 수상·입상 실적 uDRIMS등록 신청 안내,842,2022-03-25,25
10,2022년 하반기 글로벌 ICT 학점연계 프로젝트 인턴십 프로그램 - 추가모집,493,2022-03-21,145
10,2022-1학기 공과대학 내리사랑장학 장학생 선발 공지,852,2022-03-17,387
10,2022년 하반기 글로벌 ICT 학점연계 프로젝트 인턴십 프로그램 공지,381,2022-03-08,145
10,[융합교육원]튜터 지원 공고,387,2022-03-08,496
10,2022년 『프로보노 ICT멘토링』멘티 모집 안내,307,2022-03-07,84
10,2022년 프로보노 ICT 멘토링 멘티 모집,291,2022-03-07,84
10,2022학년도 1학기 학습도우미 모집 공고,335,2022-03-07,123
10,[다르마칼리지] 학부 졸업 예정자 외국어패스 성적 제출 안내,465,2022-03-04,172
10,"2022학년도 1학기 기초프로그래밍03, 자료구조03 조교 모집 공고",394,2022-03-03,311
10,2021-2학기 실험실습비 사용(집행)내역 공개,305,2022-03-02,147
10,2022학년도 1학기 컴퓨터공학과 ‘프로그래밍기초와실습’ 교과목 실습조교 모집 안내,396,2022-02-23,311
10,2022학년도 1학기 컴퓨터공학과 ‘머신러닝’ 교과목 실습조교 모집 안내,340,2022-02-22,300
10,동국대학교 대학원 인공지능학과 2022년 해외 파견 공동연구 지원자 모집,334,2022-02-18,159
10,22학년도 1학기 대학원 강좌 수강신청 안내(~3/7 17:00),328,2022-02-17,307
10,"(완료) 2022학년도 1학기 기초프로그래밍03, 자료구조03 조교 모집 공고",389,2022-02-15,311
10,2022학년도 제1학기 S/W품질및테스팅 실습도우미 모집,306,2022-02-15,123
10,2022학년도 제1학기 객체지향프로그래밍 01강좌 실습도우미 모집,293,2022-02-15,470
10,2022학년도 1학기 컴퓨터공학전공 조교 대체 학부근로장학생 모집(~2/16),562,2022-02-14,300
10,2022-1학기 컴퓨터공학종합설계1 분반 추가 개설 안내,503,2022-02-14,300
10,[필독] 교육과정변경신청 안내,696,2022-02-11,152
10,[필독] 2022-1학기 전공학점 인정 신청 안내,714,2022-02-11,304
10,[필독] 2022-1학기 전과(전공변경) 전입생 교과목 이수구분변경 신청 안내,639,2022-02-11,374
10,(완료) 2022학년도 1학기 프로그래밍기초와실습 조교 모집 공고,369,2022-02-11,311
10,22학년도 1학기 실습실 조교 모집 공고,370,2022-02-09,347
10,[필독] 2022-1 수강정정신청 안내,2691,2022-02-04,358
10,2022학년도 1학기 프로그래밍기초와실습(04) 조교 모집 공고,371,2022-01-27,311
10,2022학년도 1학기 프로그래밍기초와실습(03) 조교 모집 공고,339,2022-01-27,311
10,2022학년도 1학기 프로그래밍기초와실습(07) 조교 모집 공고,320,2022-01-27,311
10,2022년 상반기 국내과정 ICT 학점연계 프로젝트 인턴십 프로그램 안내,353,2022-01-25,145
10,2022-1학기 전체 교수님 개별연구 선발 명단 공개,1148,2022-01-21,226
10,2022학년도 1학기 안종석 교수님 교육조교 모집 공고(~1/26),439,2022-01-19,452
10,NeuroTx 프론트엔드 개발자 모집 안내,327,2022-01-19,443
10,2022-1학기 개별연구 수강신청 안내,1612,2022-01-17,135
10,2022학년도 정수장학회 신규장학생 선발 안내,551,2022-01-11,391
10,자운고 시간강사(정보컴퓨터) 채용 공고,359,2022-01-06,339
10,2022학년도 제1학기 S/W품질및테스팅 실습도우미 모집,312,2022-01-05,123
10,2022학년도 제1학기 객체지향프로그래밍 03강좌 실습도우미 모집,327,2022-01-05,470
10,2022학년도 1학기 프로그래밍기초와실습 조교 모집 공고,353,2022-01-05,311
10,2022-1학기 양영재단 장학생 선발 안내,527,2022-01-04,471
10,2021년도 국회사무처 전산직 9급 경력 경쟁채용시험 공고,270,2022-01-04,49
10,[융합교육원] 테스트베드 데이터 수집·활용·확산을 위한 스마트캠퍼스 해커톤 참가자 모집(~1/4),311,2021-12-30,281
10,개별연구 교과목명 CS 표기 추가 안내,754,2021-12-29,135
10,2022년 상반기 글로벌 ICT 학점연계 프로젝트 인턴십 프로그램 공지,611,2021-12-13,145
10,2022년 1월 비상근전문계약직 채용공고,302,2021-12-13,339
10,"서울특별시 사회서비스원 12차 채용 홍보요청(정보보호 직무, ~12/10(금))",290,2021-12-09,272
10,2021-겨울학기 전체 교수님 개별연구 선발 명단 공개,842,2021-11-16,226
10,손윤식 교수님 개별연구 관련 공지(2021.11.12.수정),681,2021-11-10,135
10,2021-겨울계절학기 개별연구 교과목 개설 신청 안내,975,2021-11-10,135
10,2022학년도 공과대 MSC 및 기본소양 지정 교과목 알림,2003,2021-11-10,25
10,개별연구 교과목명 변경 안내,780,2021-11-03,135
10,[2021 Farm 경진대회 신청 (재연장 및 참가자격 변경)],396,2021-11-03,348
10,제1회 ‘나의 세상을 바꾼 인생교양강좌 수강 수기 공모전’ 시행 안내,277,2021-10-29,488
10,동컴장학생 선발 공지,1161,2021-10-26,30
10,실내공간 3D 종합 AI 데이터 인공지능 해커톤,332,2021-10-21,159
10,채용확정 K-Digital과정 졸업예정생 Zoom세미나 공지,285,2021-10-20,272
10,［융합교육원］프로그래밍 경진대회 1차 통과자 명단 공지,396,2021-10-18,348
10,ICPC Communication Routing Challenge ― powered by Huawei,320,2021-10-06,25
10,LG CNS 하반기 신입 채용 공지,324,2021-09-24,272
10,2021년 2학기 Farm 시스템 회원 2차 모집 안내,347,2021-09-24,162
10,[융합교육원］프로그래밍 경진대회 안내,373,2021-09-23,348
10,연구원 모집 공고(한국 전통 민화와 AI 융합을 통한 원천 데이터 생산 모델 연구 및 구현),309,2021-09-15,25
10,[2021 인공지능 데이터 활용 경진대회] 참여 안내,305,2021-09-15,159
10,[공채 홍보자료] 삼성전자 영상디스플레이사업부,287,2021-09-09,436
10,2021-2학기 웹프로그래밍 02 강좌 실습도우미 모집,296,2021-09-06,470
10,[일반공지] SW교육 전문가 과정 모집,293,2021-09-02,262
10,2021 TOPCIT 제16회 정기평가(링크 주소 수정),589,2021-09-02,352
10,2021-1학기 실험실습비 사용(집행)내역 공개,303,2021-09-01,147
10,2021-2학기 웹프로그래밍 01강좌 실습도우미 모집,274,2021-08-30,470
10,2021-2학기 기초프로그래밍 02강좌 실습도우미 모집,274,2021-08-30,470
10,손윤식교수님 개별연구 추가개설 공지,621,2021-08-27,135
10,컴퓨터공학과 졸업생 직무만족도 등 설문조사연구를 위한 근로장학생 모집,529,2021-08-26,300
10,2021-2학기 SW연계전공  지원 공고,328,2021-08-26,181
10,2021-2학기 교육과정 변경 신청 안내(~09/06),486,2021-08-26,152
10,어드벤처디자인 교과목 수강시 주의사항,991,2021-08-25,308
10,21학년도 2학기 실습실 조교 모집 공고,434,2021-08-23,347
10,동일유사 교과목 지정 안내,763,2021-08-19,25
10,[재공지] 2021학년도 제2학기 자료구조와 실습 02강좌 실습도우미 모집,347,2021-08-17,123
10,2021-2학기 추가 개설 강좌 안내,815,2021-08-13,44
10,(재안내) 2021학년도 2학기 연계전공 교과목 TA 모집 공고,313,2021-08-13,181
10,수강신청 확인 및 정정기간 변경 안내,457,2021-08-13,33
10,"2021학년도 제2학기 (심화, 파이썬, 인터넷프로그래밍) 실습도우미 모집",434,2021-08-11,470
10,2021학년도 제2학기 자료구조와 실습 02강좌 실습도우미 모집,334,2021-08-06,123
10,2021-2학기 웹프로그래밍 01강좌 실습도우미 모집,323,2021-08-04,470
10,2021-2학기 기초프로그래밍 02강좌 실습도우미 모집,351,2021-08-04,470
10,DICE K-SW Square Global 교육 - 추가 모집,500,2021-08-04,25
10,[필독] 2021-2 수강정정신청 안내,1669,2021-07-30,358
10,2021-2학기 전체 교수님 개별연구 선발 명단 공개,1006,2021-07-27,226
10,공대 공통 전공 교과목 학점 인정여부 관련 공지,1492,2021-07-23,304
10,김준태 교수님 개별연구 인터뷰 관련 공지,674,2021-07-21,135
10,공과대학 공통 전공 교과목 수강시 주의사항,1007,2021-07-21,25
10,AI 서버 관리자 모집 - 인공지능연구센터 및 팜 시스템,356,2021-07-21,159
10,2021-2학기 개별연구 수강신청 안내,1313,2021-07-16,135
10,[융합교육원] 2021년 공개SW 개발자대회 안내,374,2021-07-16,26
10,2021-2학기 전과(전공변경) 전입생 교과목 이수구분변경 신청 안내,503,2021-07-12,374
10,[필독] 2021-2 장기 현장실습 졸업기준 대체 인정 공지,972,2021-07-06,279
10,앱 개발 가능한 감각 있는 학생을 찾고 있습니다.,472,2021-07-06,25
10,2021년도 하반기 국내과정 ICT 학점연계 프로젝트 인턴십 프로그램 안내,538,2021-07-05,145
10,DICE K-SW Square Global 교육,431,2021-07-02,25
10,PLASS연구실 학부생 인턴 연구원 선발 공고,408,2021-06-29,339
10,2021-2학기 ‘데이터 분석 및 실습’ 실습조교 모집 공고,309,2021-06-29,347
