id,Cid,title,hits,time
8611,6,2019 국제 대학생 환경포럼,조회 2816,2019.09.17.
8612,6,2019 동국대학교 불교대학·일본 용곡대학 교환강의,조회 1740,2019.09.04.
8613,6,<영상문화콘텐츠연구>(KCI 등재지) 18집 모집 공고,조회 1791,2019.07.27.
8614,6,2020년도 한국차세대과학기술한림원 신입회원 후보자 추천,조회 3045,2019.06.05.
8615,6,2019년 한국과학상·한국공학상 선정계획 공고 안내,조회 2840,2019.06.04.
8616,6,2019년 영상문화콘텐츠연구원 상반기 학술대회: 블록체인 기술 발달과 산업계의 적용,조회 1075,2019.05.29.
8617,6,통계정보기술연구소 6월 세미나,조회 2962,2019.05.28.
8618,6,제1회 한국스마트치안학회 국제학술대회,조회 3370,2019.05.23.
8619,6,2019년 디지털 인문학 대회 개최,조회 304,2019.05.17.
8621,6,"세계 석학 초청 강연회 (Galin Tihanov, Queen Mary University of London)",조회 3132,2019.05.17.
8622,6,<영상문화콘텐츠연구>(KCI 등재지) 17집 모집 공고,조회 3252,2019.03.11.
8623,6,「2019 친환경 기술진흥 및 소비촉진 유공」정부포상 알림,조회 2324,2019.02.11.
8624,6,2019 제2회 한성과학상 후보자 추천 안내,조회 2110,2019.02.07.
8625,6,선거·정치제도 개선을 위한 논문 공모 안내,조회 2156,2019.02.07.
8626,6,통계정보기술연구소 세미나(빅데이터 관련),조회 3883,2019.01.23.
8627,6,등재학술지 「국토연구」 제100권 논문모집 안내,조회 2256,2019.01.10.
8628,6,제6회 한국아동·청소년패널 학술대회 연구계획서 추가 모집 안내,조회 2554,2016.07.06.
8629,7,불기 2567년 봉축 불공기도에 많은 참석바랍니다_()_ / 5.27(토) 10:00~,조회 32,2023.05.26.
8630,7,[정각원] 5월 25일 목요법회는 대각전에서 봉행합니다_()_ (16시~),조회 209,2023.05.19.
8631,7,[정각원] 불기 2567년(2023) 부처님 오시날 봉축 법요식 안내(5.23.화 10:30~),조회 186,2023.05.18.
8632,7,[정각원] 5월 18일 목요법회 안내(16시~),조회 131,2023.05.16.
8633,7,[정각원] 5월 20일 토요일★연등행렬(연등회)★많은 참여 바랍니다~_()_,조회 378,2023.05.16.
8635,7,[정각원] 1만의 오색 연등과 함께하는 「불타는 동국인」 공연일정 안내,조회 354,2023.05.11.
8636,7,[정각원] 5월 11일 목요법회 안내(16시~),조회 212,2023.05.04.
8637,7,[정각원] 불기2567년 연등행렬(연등회) 동참 안내,조회 372,2023.05.04.
8638,7,[정각원] 5월 4일 목요법회 안내(16시~),조회 233,2023.04.28.
8639,7,[정각원] 4월 27일 목요법회 안내(16시~),조회 410,2023.04.21.
8640,7,[정각원] 4월 동국인 정기법회 안내(4.19/16시~/본관 중강당),조회 284,2023.04.14.
8641,7,[정각원] 4월 20일 목요법회 안내(16시~),조회 262,2023.04.14.
8642,7,[대외협력실] 7080감성 일일찻집&바자회 안내,조회 1569,2023.04.12.
8643,7,[정각원] 4월 13일 목요법회 안내(16시~),조회 239,2023.04.07.
8644,7,[정각원] 금주 목요법회 안내(4.6/16시~),조회 295,2023.03.31.
8645,7,[정각원] 목요법회 안내(3.30/16시~),조회 286,2023.03.24.
8646,7,[정각원] 목요법회(개강) 안내(3.23/16시~),조회 369,2023.03.15.
8647,7,동국대학교 제20대 윤재웅 총장 취임식 안내,조회 1189,2023.03.09.
8648,7,2023학년도 신입생 입학식 안내,조회 14931,2023.02.14.
8650,7,"학업적응지원 설문조사(드림패스 마일리지, 기념품 증정)",조회 3791,2022.12.02.
8651,7,[정각원] 종강 목요법회 안내(12.08/16시~/BMC상영바이오관),조회 599,2022.12.02.
8652,7,LINC3.0 미디어 연계-취·창업 역량강화 시리즈 특강(동아일보 신동아 기자),조회 716,2022.11.29.
8653,7,[정각원] 금주 목요법회 안내(12.01/16시~),조회 700,2022.11.25.
8654,7,동국인 명상 프로그램 [Ready to Meditate] 서둘러 신청하세요~!(12.8까지),조회 890,2022.11.23.
8655,7,"[LINC3.0] 11/23~11/24일 취창업 역량 강화 특강 (광고PD,방송작가, 기자) 듣고 공짜 점심 먹고 이벤트 참여하자!",조회 704,2022.11.22.
8656,7,2022 Energize Dongguk 산학협력 페스티벌 개최 및 현장이벤트 안내(11/23~11/24),조회 1085,2022.11.21.
8657,7,[정각원] 금주 목요법회 안내(11.24/16시~),조회 279,2022.11.21.
8658,7,성공적인 대학 생활을 위한 특강,조회 1443,2022.11.17.
8659,7,LINC3.0 미디어 연계-취·창업 역량강화 시리즈 특강(선착순 20명 이벤트 진행),조회 526,2022.11.16.
8660,7,[인공지능협업센터] 2022 미래사회를 위한 인공지능챌린지 AI for Future Society,조회 480,2022.11.16.
8661,7,[교수학습개발센터] The GROW 학업적응 50일 작전,조회 3495,2022.11.15.
8662,7,2022 Dongguk International Week 안내,조회 2525,2022.11.07.
8664,7,[정각원] 금주 목요법회 안내(11.3/16시~),조회 4118,2022.11.01.
8665,7,산학협력활동 위한 현장체험 이벤트에 참여하자!!! 대망의 경품들이 기다리고 있다,조회 4481,2022.10.26.
8666,7,[정각원] 불기 2566년 동안거 결계신청 및 포살법회 시행 안내,조회 3898,2022.10.14.
8667,7,[정각원] 목요법회 안내(10.20/16시~),조회 1684,2022.10.14.
8668,7,[정각원] 동국인 수계법회 안내,조회 3585,2022.10.12.
8669,7,[정각원] 목요법회 안내(10.13/16시~),조회 1695,2022.10.07.
8670,7,[정각원] 목요법회 안내(10.06/16시~),조회 1582,2022.10.06.
8671,7,[정각원] 목요법회 안내(9.29/16시~),조회 1788,2022.09.23.
8672,7,[정각원] '레디 투 명상' 프로그램 안내,조회 4097,2022.09.16.
8673,7,[정각원] 목요법회(개강) 안내(9.22/16시~),조회 3059,2022.09.14.
8674,7,"[정각원] ""동국, 연꽃과 함께"" 인스타그램 해시태그 이벤트 안내",조회 2438,2022.07.15.
8675,7,[불교문화연구원HK+사업단] 해외석학 초청강연회_미국 예일대학교 일미스님,조회 2373,2022.06.03.
8676,7,"[불교문화연구원 HK+사업단] 국제학술대회 ""동아시아와 그 너머의 불교와 정치"" 안내",조회 2262,2022.05.24.
8677,7,[정각원] 목요법회(종강) 안내(5.26/16시~),조회 2395,2022.05.24.
8678,7,[불교문화연구원HK+사업단] 해외석학 초청강연회_노르웨이 오슬로대 옌스 브로빅 교수,조회 2201,2022.05.23.
8679,7,[정각원] 금주 목요법회 안내(5.19/16시~),조회 2214,2022.05.16.
8680,7,[정각원] 금주 목요법회 안내(5.12/16시~),조회 2142,2022.05.11.
8682,7,2022 서울국제명상엑스포 안내,조회 1517,2022.05.02.
8683,7,[정각원] 불기 2566년(2022) 부처님 오시날 봉축 법요식 안내(5.3/화),조회 1185,2022.04.30.
8684,7,[정각원] 불기 2566년 연등행렬 참가안내(4.30/토),조회 1097,2022.04.29.
8685,7,[정각원] 금주 목요법회 안내(4.21/16시~),조회 795,2022.04.21.
8686,7,[정각원] 금주 목요법회 안내(4.14/16시~),조회 869,2022.04.14.
8688,7,[정각원] 금주 목요법회 안내(4.7/16시~),조회 966,2022.04.07.
8689,7,[정각원] 2566년 부처님오신날 재학생 소원등표 달기 안내,조회 1202,2022.03.22.
8690,7,[정각원] 불기2566(2022)년 봉축 수계법회 신청 안내,조회 1205,2022.03.10.
8691,8,"2023년 LG유플러스, 현대모비스, 오비고 차량용 앱서비스 공모전~6.30",조회 26,2023.05.26.
8692,8,'제1회 글로벌 청소년 서밋' 한국참가자 모집,조회 33,2023.05.26.
8693,8,제 2회 미래 자동차산업 아이디어 공모전,조회 34,2023.05.25.
8694,8,2023년 서울시 청년월세지원 추가모집,조회 46,2023.05.25.
8695,8,2023 제6회 세종건축문화제 대학생 공모전,조회 30,2023.05.25.
8696,8,YKSP 7기 모집 홍보,조회 47,2023.05.25.
8697,8,해양수산부 산하 기관 극지연구소 대학생 기자단 7기 모집,조회 59,2023.05.24.
8698,8,2023년 통계청 15기 대학생기자단 추가모집,조회 54,2023.05.24.
8699,8,[유비온디지털교육센터] 청년친화형 기업 ESG지원사업 일경험 기반 에듀테크 기획자 양성 과정,조회 62,2023.05.24.
8700,8,2023 국가인권위원회 인권공모전,조회 37,2023.05.24.
8701,8,제2회 경기도 인권작품 공모전,조회 31,2023.05.24.
8702,8,2023 네이버웹툰 최강자전 모집,조회 41,2023.05.23.
8703,8,2023 대한민국 만화평론공모전,조회 31,2023.05.23.
8704,8,제6회 전국 청년 아이디어톤 대회,조회 35,2023.05.23.
8705,8,정부24 영상 콘텐츠 공모전,조회 32,2023.05.23.
8706,8,2023 국가인권위원회 인권공모전,조회 30,2023.05.23.
8707,8,2023년 제4회 전국 대학생 미디어 콘텐츠 공모전,조회 46,2023.05.23.
8708,8,"2023년 창업진흥원 창업수기 공모전, ""당신의 창업, 그 이야기를 들려주세요""",조회 53,2023.05.22.
8709,8,[ 삼성파이낸셜네트워크 ] 금융연수 프로그램 2기 모집,조회 74,2023.05.22.
8710,8,2023년 서울시 청년인생설계학교 2기 참여자 모집 홍보,조회 111,2023.05.18.
8711,8,[코리아나미술관] 코리아나미술관 *c-lab 7.0 랩메이트 모집 홍보,조회 120,2023.05.16.
8712,8,제10회 국가승인통계 활용 디지털콘텐츠 공모전,조회 70,2023.05.16.
8713,8,아이디어넷제로 탄소중립실현 국민기술제안,조회 81,2023.05.16.
8714,8,"시립청소년문화교류센터 ""미지맵 콘텐츠 크리에이터"" 단원 모집",조회 71,2023.05.15.
8715,8,제18회 대학생 해양사고 모의심판 경연대회,조회 78,2023.05.15.
8716,8,2023년 RISS 서포터즈(PLAY RISS) 5기 모집 안내,조회 113,2023.05.15.
8717,8,2023년 산림청 청년 참여 남북그린평화 캠페이너 모집,조회 61,2023.05.15.
8718,8,2023년 청년 부동산 중개보수 및 이사비 지원사업 안내,조회 62,2023.05.15.
8719,8,2023년 화순군 관광기념품 공모전,조회 40,2023.05.15.
8720,8,금융감독원 제11기 「FSS 대학생 금융교육 봉사단」 모집,조회 53,2023.05.15.
8721,8,2023년 부산진구 청년정책 공모전,조회 44,2023.05.15.
8722,8,청년이 제안하는 젠더갈등 해소방안 공모,조회 35,2023.05.15.
8723,8,2023년 국민참여 자살유발정보 집중클리닝 활동 참여자 모집,조회 28,2023.05.15.
8724,8,2023년 외교 공공데이터 활용 경진대회,조회 51,2023.05.15.
8726,8,2023 외교정책 제안 공모전,조회 30,2023.05.15.
8727,8,2023 개인정보 위험 대응 공모전,조회 25,2023.05.15.
8728,8,연희청소년센터 대학생멘토링 「청소년 진로준비가이드」교육기부자 모집,조회 33,2023.05.15.
8729,8,2023 주민 아이디어 공모전 '모두의 지혜 함께 디자인 중구',조회 26,2023.05.15.
8730,8,2023년 여성청소년 생리용품 바우처 지원 안내,조회 31,2023.05.15.
8731,8,노들 글로벌 예술섬 전국 아이디어 공모전,조회 24,2023.05.15.
8732,8,가평군 고향사랑기부제 기금사업 아이디어 공모,조회 110,2023.05.09.
8733,8,「더불어 사는 세상 만들기」 UCC 공모전 안내,조회 100,2023.05.09.
8734,8,'마약류 이용 성범죄' 근절 홍보 콘텐츠 공모전 안내,조회 110,2023.05.09.
8735,8,『제2회 EV에너지 챌린저』전기차 연비 시뮬레이션 고도화 경진대회 공고,조회 71,2023.05.09.
8736,8,2023 국외 보훈사적지 탐방,조회 119,2023.05.09.
8737,8,천안시 인구정책 포스터·슬로건 공모전,조회 175,2023.05.04.
8738,8,한국 면세산업 발전을 위한 정책 아이디어 공모,조회 115,2023.05.02.
8739,8,2023 날씨 빅데이터 콘테스트,조회 154,2023.05.02.
8740,8,제19회 중랑신춘문예 공모전 개최 안내,조회 98,2023.05.02.
8741,8,2023년 국립청소년인터넷드림마을 9기 캠프 멘토 모집,조회 103,2023.05.01.
8742,8,2023년 사회정책 아이디어 공모전,조회 93,2023.05.01.
8743,8,2023 [DDP봄축제:디자인 놀이동산] 5/4 특별 초청,조회 259,2023.04.28.
8744,8,청년월세 한시 특별지원,조회 188,2023.04.27.
8745,8,2023 청년대화,조회 133,2023.04.27.
8746,8,‘혼자라도 씽글벙글' 서울1인가구 정책 홍보 영상 공모전,조회 88,2023.04.27.
8747,8,2023 연결사회 지역거점 프로그램 개발·운영,조회 87,2023.04.27.
8748,8,2023 광산구 홍보 영상 공모전,조회 56,2023.04.27.
8749,8,「북촌 스타일룸」 전시회,조회 83,2023.04.27.
8750,8,제4회 시험·연구용 유전자변형생물체 안전 콘텐츠 공모전,조회 80,2023.04.25.
8751,8,2023년 연구실 안전 대국민 공모전,조회 67,2023.04.25.
8752,8,2023 대학생 생물분류 연구논문 공모전,조회 59,2023.04.25.
8753,8,제17회 빛공해 공모전,조회 73,2023.04.25.
8754,8,제10회 해양수산 정보서비스·비즈니스 아이디어 공모전,조회 63,2023.04.25.
8755,8,제3회 대상그룹 대학생 스마트폰 영화제,조회 75,2023.04.25.
8756,8,"해양경찰청, 제9회 해양안전 포스터 디자인·어린이그림 공모전",조회 100,2023.04.20.
8757,8,제5회 2023 연구개발특구 AI SPARK 챌린지,조회 90,2023.04.20.
8758,8,2023 KDI국제정책대학원 개발협력 웨비나 시리즈 (1차: 베트남),조회 78,2023.04.20.
8759,8,2024 충청남도체육대회 상징물 공모,조회 84,2023.04.20.
8760,8,[유비온디지털교육센터] 청년친화형 기업 ESG지원사업 일경험 기반 에듀테크 기획자 양성 과정,조회 93,2023.04.20.
8761,8,2023 대학생 제품안전 지킴이 (제4기 제품안전지킴이),조회 87,2023.04.20.
8762,8,위양생태관광 숏폼 공모전,조회 88,2023.04.18.
8763,8,서울연구원 '2023년 청년 시민기자단' 모집,조회 111,2023.04.18.
8764,8,'제로서울 청년 프렌즈 2기' 참가자 모집,조회 100,2023.04.18.
8765,8,전주 완산벙커 시설 명칭 공모,조회 77,2023.04.18.
8766,8,제7회 서울혁신챌린지,조회 73,2023.04.18.
8767,8,학생선수/선수출신 대학생 진로탐색프로그램 1차 교육 모집,조회 198,2023.04.17.
8768,8,2023년 중부지방해양경찰청 국민기자단 모집,조회 71,2023.04.17.
8769,8,제5회 교육 공공데이터 분석활용대회,조회 84,2023.04.17.
8770,8,신당동 SNS 홍보단 모집 안내,조회 61,2023.04.17.
8771,8,2023년 그린캠퍼스 대학 환경동아리 모집 공고,조회 69,2023.04.17.
8772,8,'제11회 무주산골영화제' 자원활동가 <산골친구> 모집! (~4/23),조회 58,2023.04.17.
8773,8,호두 작가 개인전 안내(2023.04.19 ~ 04.23),조회 169,2023.04.17.
8774,8,2023년 보훈콘텐츠 공모전,조회 132,2023.04.13.
8775,8,제1회 전국 장애공감 포스터 공모전,조회 116,2023.04.11.
8776,8,2023년 국민생각함 정책 아이디어 경진대회,조회 125,2023.04.11.
8777,8,제7회 관광지식 카드뉴스 공모전,조회 101,2023.04.11.
8778,8,2023년 4월 동국대학교 교내 『사랑의 헌혈운동』 안내,조회 126,2023.04.11.
8779,8,[한국-아랍소사이어티] 한-아랍 짝꿍 서포터즈 모집,조회 95,2023.04.11.
8780,8,[EDUTUK] 청년친화형 기업 ESG지원사업 일경험 기반 에듀테크 기획자 양성 과정,조회 133,2023.04.11.
8781,8,제4회 푸코와 함께하는 학교폭력 및 사이버폭력예방 공모전,조회 106,2023.04.10.
8782,8,2023년 서울시 청년인생설계학교 1기 참여자 모집,조회 134,2023.04.07.
8783,8,『2023년 경기청년 사다리 프로그램』운영 참여자 모집,조회 116,2023.04.07.
8784,8,국립중앙과학관 『영화과학 특별전』,조회 123,2023.04.06.
8785,8,★ 2023 청춘마이크 전라권 청년예술가 공모 ★,조회 89,2023.04.06.
8786,8,경기도 로컬크리에이터 육성프로그램,조회 117,2023.04.05.
8787,8,코리아 나라장터 엑스포 2023,조회 119,2023.04.05.
8788,8,누구나 참여하는 꽃피는 계절 4월 손글씨 이벤트,조회 201,2023.04.04.
8789,8,한국저작권보호원 불법스캔 방지 안내,조회 83,2023.04.04.
8790,8,2004년생 청년 대학생 대상 서울청년문화패스 신청안내,조회 106,2023.04.04.
8791,8,2023년 서울시 청년 대중교통비 지원사업 참여자 모집,조회 112,2023.04.04.
8792,8,2023년 국가교통 데이터 오픈마켓 이벤트 개최 안내,조회 80,2023.04.04.
8793,8,제1회 포천시 쇼츠 영상 공모전,조회 73,2023.04.04.
8794,8,「2023년 국가간 청소년교류」청소년 참가자 및 통역 모집,조회 81,2023.04.04.
8795,8,디지털정부서비스 아이디어 공모 안내,조회 67,2023.04.04.
8796,8,[과기부 주최 사업] KOREN 대학생 기자단 6기 모집 (~5/15 까지),조회 76,2023.04.04.
8797,8,제5회 유니버설디자인 아이디어 대전,조회 89,2023.04.03.
8798,8,'제11회 무주산골영화제' 자원활동가 <산골친구> 모집! (3/30~4/23),조회 81,2023.04.03.
8799,8,"2023년 국립청소년인터넷드림마을 7, 8기 멘토 모집",조회 84,2023.04.02.
8800,8,"[연구참여자 모집, 사례 있음] 재학 중이거나 휴학 중인 편입생을 찾습니다.",조회 116,2023.04.02.
8801,8,「나라키움 대학생주택」 2023년 1학기 입주자 추가 모집,조회 166,2023.03.30.
8802,8,디지털정부서비스 아이디어 공모,조회 96,2023.03.30.
8803,8,제2회 전기안전 정책 경진대회,조회 102,2023.03.29.
8804,8,2023 경남 K-디자인 어워드(GKDA) 개최,조회 104,2023.03.29.
8805,8,2023년 제6기 국회도서관 대학생 SNS 서포터즈 모집,조회 142,2023.03.29.
8806,8,글로벌 리더 강연듣고 스벅 2만원권 Get!,조회 247,2023.03.28.
8807,8,2023년 상반기 병무정책 발전 아이디어 공모,조회 99,2023.03.28.
8808,8,2023 대구 도시디자인 공모전,조회 80,2023.03.28.
8809,8,한국관광공사 경인지사 SNS기자단 '가봄' 모집,조회 126,2023.03.27.
8810,8,2023년 청년 정신건강 서포터즈 대학생 모집,조회 120,2023.03.24.
8811,8,2023년 미디어 자살정보 모니터링단 지켜줌인(人) 모집,조회 98,2023.03.24.
8812,8,강남구 제1회 60초 강남 영상 공모전,조회 101,2023.03.24.
8813,8,「제4기 과기정통부 LMO SAFETY 기자단」 모집 공고,조회 92,2023.03.24.
8814,8,가평군「관광 캐릭터 디자인」공모전 공고,조회 95,2023.03.23.
8815,8,코리아 나라장터 엑스포 2023,조회 106,2023.03.22.
8816,8,2023 서울 열린데이터광장 공공데이터 활용 모바일 앱/웹 경진대회,조회 147,2023.03.22.
8817,8,황당규제 공모전,조회 136,2023.03.21.
8818,8,[고려대학교 일민국제관계연구원] 2023 온드림 글로벌 아카데미 제7기 모집 (~3/30),조회 120,2023.03.20.
8819,8,(재)인천중구문화재단 서포터즈 2기 모집,조회 103,2023.03.20.
8820,8,탄소중립 청년 서포터즈 3기 모집,조회 93,2023.03.20.
8821,8,2023년 1학기 대학생 교육기부 「함성소리」동아리 모집 안내,조회 84,2023.03.20.
8822,8,2023 경기도 대학생 융합기술 창업지원 모집공고 안내,조회 76,2023.03.20.
8823,8,LG U+ 제2회 고객아이디어 공모전 《 U+ ME ZOOM 》,조회 103,2023.03.20.
8824,8,"청년참여플랫폼, 청년DB",조회 153,2023.03.16.
8825,8,2023년 시립성동청소년센터 특성화사업 '미래인재 서포터즈' 추가모집,조회 108,2023.03.16.
8826,8,2023년도 2차 「나라키움 영등포복합청사」 행복주택 입주자 모집,조회 125,2023.03.16.
8827,8,2023 울산관광 콘텐츠 아이디어 공모전,조회 93,2023.03.16.
8828,8,2023년 연합 도서관 서포터즈 '도소리' 4기 모집,조회 107,2023.03.16.
8829,8,한국전력 빅데이터 및 데이터안심구역 활용 설명회,조회 123,2023.03.15.
8830,8,2023 대학생 절주서포터즈 모집,조회 191,2023.03.15.
8831,8,2023년도 한․일 학술문화 및 청소년교류 대학생단 선발 계획,조회 185,2023.03.14.
8832,8,제14기 푸른하늘기자단 모집,조회 144,2023.03.14.
8833,8,2023년 1학기「중학생 학습 멘토링사업」멘토 모집,조회 121,2023.03.14.
8834,8,서울시 시민참여예산 청년 서포터즈 모집,조회 118,2023.03.14.
8835,8,[유비온디지털교육센터] K-Digital training 디지털 마케팅 전문가 과정 안내,조회 110,2023.03.14.
8836,8,제13회 제주 공공디자인 공모전,조회 127,2023.03.13.
8837,8,2023년 1학기 성남시 다자녀가구 대학생[셋째 이상] 등록금 지원,조회 87,2023.03.13.
8838,8,2023년 LG전자“마음하나”노트북지원사업,조회 116,2023.03.13.
8839,8,2023년 은평청소년마을학교 청소년 친화환경 아망 프로젝트 대학생 멘토 모집,조회 132,2023.03.10.
8840,8,2023 대학생 UAM 올림피아드 개최 안내,조회 115,2023.03.10.
8841,8,제5회 동학농민혁명 UCC 공모전,조회 101,2023.03.10.
8842,8,2023 광양시 홍보영상 공모전,조회 99,2023.03.10.
8843,8,강진군 유튜브 영상공모전,조회 110,2023.03.09.
8844,8,2023 유네스코 글로벌 청년 포럼  참가자 공모,조회 118,2023.03.09.
8845,8,제2기 서울시 자치경찰위원회 대학생 순찰대 모집,조회 106,2023.03.09.
8846,8,2023 서울국제불교박람회,조회 106,2023.03.09.
8847,8,2023 제주특별자치도 상징물디자인 공모전,조회 107,2023.03.08.
8848,8,수원문화재단 수원SK아트리움 기획공연 대학생 SNS홍보서포터즈 '아트리영 1기' 모집,조회 106,2023.03.08.
8849,8,은평대전 대학생 멘토 모집안내,조회 107,2023.03.08.
8850,8,2023년 서울시 시민제안 대학생 응원단 모집,조회 98,2023.03.08.
8851,8,탄소중립 실천 광고포스터 공모,조회 107,2023.03.06.
8852,8,2023 화성시 광고홍보대전 별별화성 Awards,조회 102,2023.03.06.
8853,8,가족돌봄청년 실태조사 설문 참여,조회 113,2023.03.06.
8854,8,2023년 서울특별시립청소년활동진흥센터 청소년서포터즈 Y.E.S 모집 안내,조회 113,2023.03.06.
8855,8,제16회 기록사랑 공모전,조회 163,2023.03.03.
8856,8,제1회 시민안전 소방유튜브 공모전,조회 142,2023.03.03.
8857,8,2023. 대학생멘토단 [은행동길잡이] 모집,조회 157,2023.03.03.
8858,8,시립서울유스호스텔 서울유스기자단 모집,조회 101,2023.03.03.
8859,8,시립서울유스호스텔 청소년운영위원회 모집 안내,조회 99,2023.03.03.
8860,8,청소년부모 아동양육비 지원 시범사업,조회 86,2023.03.03.
8861,8,LG U+ 제2회 고객아이디어 공모전 《 U+ ME ZOOM 》,조회 158,2023.03.02.
8862,8,2023년 EBS 평생교육바우처 안내,조회 140,2023.03.02.
8863,8,2023 환기미술관 뮤지엄가이드 청년 예술인 모집,조회 150,2023.02.28.
8864,8,2023 환기미술관 뮤지엄가이드 동행 서포터즈 모집,조회 112,2023.02.28.
8865,8,예비군훈련에 참가하는 학생(예비군)의 학업보장 안내,조회 136,2023.02.28.
8866,8,2023년 서초구립양재도서관 기획행사 「양재에서 만나 봄」,조회 98,2023.02.28.
8867,8,2022년 하반기분 근로장려금 신청,조회 136,2023.02.28.
8868,8,2023년 대한민국 청년정책 공모전,조회 91,2023.02.28.
8869,8,KG MOBILITY DESIGN CHALLENGE,조회 119,2023.02.27.
8870,8,2023년 상반기 개인정보 처리 유의사항 안내,조회 124,2023.02.24.
8871,8,개인형 이동장치 안전수칙,조회 104,2023.02.24.
8872,8,"행정안전부, 2023년 아이디어공모전 『도전. 안전사회』",조회 141,2023.02.23.
8873,8,매일경제TV 생방송 보조 아르바이트 모집,조회 203,2023.02.23.
8874,8,「메타버스 서울」청년 메이트 모집,조회 146,2023.02.23.
8875,8,2023년 제15기 대한민국 바로알림단 모집,조회 100,2023.02.23.
8876,8,2023년 봄편 서울꿈새김판 문안공모,조회 102,2023.02.23.
8877,8,"국립청소년인터넷드림마을 4기, 5기 캠프 멘토 모집",조회 111,2023.02.21.
8878,8,한국관광공사 여행전문 기자단 다님 7기 모집,조회 147,2023.02.20.
8879,8,[유비온 디지털교육센터] K-디지털트레이닝 빅데이터 취업교육과정 훈련생 모집,조회 134,2023.02.20.
8880,8,창작의날씨 글로소득 공모전,조회 195,2023.02.15.
8881,8,국민권익위원회 「2023 청백리포터」 모집,조회 209,2023.02.10.
8882,8,2023 원주시 대학생 관광서포터즈 모집,조회 187,2023.02.09.
8883,8,국방부 온라인 서포터즈(M프렌즈) 8기 모집안내,조회 246,2023.02.08.
8884,8,｢제2기 국립환경과학원 소셜기자단｣ 모집공고,조회 178,2023.02.08.
8885,8,2023년도 미국 Carnegie Mellon University AI 집중 교육프로그램 파견교육생 모집,조회 248,2023.02.08.
8886,8,｢제4기 전라남도 해외유학생｣ 모집 선발 공고,조회 150,2023.02.08.
8887,8,RED ROAD(레드로드) 캐릭터 공모전,조회 202,2023.02.06.
8888,8,[송파구자원봉사센터] 함께하시개 봉사단 모집,조회 217,2023.02.03.
8889,8,2024년 전국체전 및 전국장애인체전 상징물 공모전,조회 190,2023.02.02.
8890,8,2023년 동국대학교 뮤직아카데미 정기연주회 안내,조회 291,2023.02.01.
8891,8,미래융합교육원 2023-1학기 신규과정 판소리반 모집 안내,조회 184,2023.02.01.
8892,8,2023 청주시 규제개혁 아이디어 공모전,조회 142,2023.01.31.
8893,8,「경기도형 대학생 취업브리지」 참여학생 모집,조회 193,2023.01.31.
8894,8,2023 청년 자원봉사 프로그램 기획단 모집 홍보,조회 223,2023.01.30.
8895,8,2023년 청소년운영위원회 '처엉춘' 신규 위원 모집,조회 155,2023.01.30.
8896,8,2023 OWHC-AP 콘텐츠 크리에이터 모집: 2023 OWHC-AP Contents Creators!,조회 143,2023.01.30.
8897,8,2023년 2월 각 군 현역병 모집계획,조회 142,2023.01.30.
8898,8,2023년 제10회 문경시 관광기념품 공모전,조회 95,2023.01.30.
8899,8,소통홍보팀 근로장학생 모집(카드뉴스 제작),조회 242,2023.01.30.
8900,8,2023년 시립화곡청소년센터「대학생 서포터즈 '유스원'」5기 단원 모집,조회 200,2023.01.19.
8901,8,2023 서대문구 지속가능한 디자인 청년캠프 시즌 1 '색채감각 키우기' 참가자 모집,조회 219,2023.01.19.
8902,8,송파구자원봉사센터 제 12기 홍보서포터즈 모집,조회 225,2023.01.17.
8903,8,2023 대백제전 포스터 디자인 공모전,조회 225,2023.01.13.
8904,8,2023년 통계청 15기 대학생기자단 모집,조회 316,2023.01.13.
8905,8,[창업보육센터] 신규 입주기업 모집 공고(2023년 1차),조회 221,2023.01.10.
8906,8,2023년 제16기 ACC 청년 기자단 모집,조회 328,2023.01.09.
8907,8,「2023. 상반기 부천국제토킹프랜즈」 참가자 모집,조회 380,2022.12.09.
8908,8,2022 재외동포정책 학술포럼 개최 안내,조회 317,2022.12.08.
8909,8,‘서울영상광고제 2022 시상식' 에 여러분을 초대합니다.,조회 399,2022.12.05.
8910,8,제1회 ChunMan Art for Young 공모,조회 262,2022.11.30.
8911,8,[2050탄소중립녹생성장위원회] 탄소중립 국민기술제안 안내,조회 291,2022.11.28.
8912,8,2022년 국립청소년인터넷드림마을 19기 캠프 멘토 모집,조회 861,2022.11.22.
8913,8,2022 제2회 KOREA DATA-BIZ TRENDS: MZ세대를 사로잡은 똑똑한 데이터 비즈니스('22년 11월 25일 14시),조회 354,2022.11.21.
8914,8,2023 전라북도 블로그 기자단 모집,조회 125,2022.11.15.
8915,8,현대자동차 디지털 아트 콘테스트: Freedom Of Movement,조회 1371,2022.11.14.
8916,8,제주산 원료기반 가정간편식 제품 아이디어 공모전,조회 2906,2022.11.11.
8917,8,버추얼 인플루언서 콘테스트,조회 1331,2022.11.08.
8918,8,2022 북극협력주간 북극케어 대학생 서포터즈,조회 1337,2022.11.03.
8919,8,2022 지방분권 숏폼 공모전,조회 1293,2022.10.27.
8920,8,2022 전국 대학생 정책아이디어 PT대회,조회 1293,2022.10.24.
8921,8,덕영재단 주최_To Know To Love 2022 음악회 무료 초대,조회 1289,2022.10.24.
8922,8,[마소캠퍼스] 디지털 마케팅 단기 아르바이트 채용공고,조회 1299,2022.10.21.
